user_id;date;category;screen_time;day_of_week;day_name
1002;2024-01-29 12:32;Entertainment;61,73;1;Monday
1092;2024-01-29 13:16;Social;32,63;1;Monday
1007;2024-01-29 14:00;Utilities;2,47;1;Monday
1067;2024-01-29 14:43;Productivity;6,72;1;Monday
1068;2024-01-29 15:27;Productivity;14,65;1;Monday
1038;2024-01-29 16:11;Entertainment;15,89;1;Monday
1006;2024-01-29 16:55;Social;15,53;1;Monday
1054;2024-01-29 17:38;Utilities;4,59;1;Monday
1028;2024-01-29 18:22;Social;0,8;1;Monday
1088;2024-01-29 19:06;Entertainment;32,12;1;Monday
1051;2024-01-29 19:49;Entertainment;14,98;1;Monday
1017;2024-01-29 20:33;Entertainment;72,64;1;Monday
1010;2024-01-29 21:17;Utilities;1,49;1;Monday
1036;2024-01-29 22:00;Social;21,37;1;Monday
1095;2024-01-29 22:44;Utilities;7,55;1;Monday
1026;2024-01-29 23:28;Utilities;77,6;1;Monday
1094;2024-01-30 00:12;Productivity;27,54;2;Tuesday
1053;2024-01-30 00:55;Utilities;8,04;2;Tuesday
1048;2024-01-30 01:39;Entertainment;56,46;2;Tuesday
1081;2024-01-30 02:23;Social;0,63;2;Tuesday
1026;2024-01-30 03:06;Productivity;4,08;2;Tuesday
1029;2024-01-30 03:50;Social;4,12;2;Tuesday
1010;2024-01-30 04:34;Productivity;2,4;2;Tuesday
1076;2024-01-30 05:17;Utilities;32,05;2;Tuesday
1039;2024-01-30 06:01;Social;9,41;2;Tuesday
1072;2024-01-30 06:45;Entertainment;15,63;2;Tuesday
1006;2024-01-30 07:28;Entertainment;71,35;2;Tuesday
1099;2024-01-30 08:12;Entertainment;16,06;2;Tuesday
1091;2024-01-30 08:56;Productivity;9,45;2;Tuesday
1068;2024-01-30 09:40;Social;25,08;2;Tuesday
1016;2024-01-30 10:23;Productivity;1,6;2;Tuesday
1083;2024-01-30 11:07;Productivity;2,84;2;Tuesday
1013;2024-01-30 11:51;Entertainment;9,39;2;Tuesday
1008;2024-01-30 12:34;Social;32,58;2;Tuesday
1016;2024-01-30 13:18;Productivity;19,15;2;Tuesday
1075;2024-01-30 14:02;Productivity;21,86;2;Tuesday
1007;2024-01-30 14:45;Social;6,84;2;Tuesday
1022;2024-01-30 15:29;Productivity;5,34;2;Tuesday
1098;2024-01-30 16:13;Entertainment;1,78;2;Tuesday
1074;2024-01-30 16:56;Social;9,02;2;Tuesday
1056;2024-01-30 17:40;Utilities;18,7;2;Tuesday
1062;2024-01-30 18:24;Utilities;45,98;2;Tuesday
1095;2024-01-30 19:08;Utilities;79,44;2;Tuesday
1091;2024-01-30 19:51;Social;3,96;2;Tuesday
1077;2024-01-30 20:35;Entertainment;44,12;2;Tuesday
1066;2024-01-30 21:19;Productivity;116,23;2;Tuesday
1054;2024-01-30 22:02;Utilities;54,05;2;Tuesday
1091;2024-01-30 22:46;Utilities;48,27;2;Tuesday
1062;2024-01-30 23:30;Productivity;38,61;2;Tuesday
1046;2024-01-31 00:13;Social;0,16;3;Wednesday
1082;2024-01-31 00:57;Social;26,2;3;Wednesday
1096;2024-01-31 01:41;Social;13,1;3;Wednesday
1069;2024-01-31 02:25;Productivity;13,4;3;Wednesday
1087;2024-01-31 03:08;Productivity;69,48;3;Wednesday
1079;2024-01-31 03:52;Utilities;33,35;3;Wednesday
1062;2024-01-31 04:36;Productivity;3,61;3;Wednesday
1057;2024-01-31 05:19;Entertainment;13,98;3;Wednesday
1031;2024-01-31 06:03;Social;28,7;3;Wednesday
1041;2024-01-31 06:47;Social;58,04;3;Wednesday
1063;2024-01-31 07:30;Social;12,66;3;Wednesday
1007;2024-01-31 08:14;Utilities;35,15;3;Wednesday
1045;2024-01-31 08:58;Utilities;13,71;3;Wednesday
1091;2024-01-31 09:41;Social;3,04;3;Wednesday
1077;2024-01-31 10:25;Utilities;8,81;3;Wednesday
1089;2024-01-31 11:09;Productivity;45,95;3;Wednesday
1079;2024-01-31 11:53;Utilities;39,37;3;Wednesday
1071;2024-01-31 12:36;Utilities;35,89;3;Wednesday
1031;2024-01-31 13:20;Social;132,83;3;Wednesday
1029;2024-01-31 14:04;Entertainment;49,11;3;Wednesday
1048;2024-01-31 14:47;Social;44,62;3;Wednesday
1090;2024-01-31 15:31;Social;81,63;3;Wednesday
1082;2024-01-31 16:15;Entertainment;38,51;3;Wednesday
1100;2024-01-31 16:58;Social;102,79;3;Wednesday
1001;2024-01-31 17:42;Social;95,13;3;Wednesday
1033;2024-01-31 18:26;Entertainment;107,74;3;Wednesday
1017;2024-01-31 19:09;Productivity;19,37;3;Wednesday
1096;2024-01-31 19:53;Utilities;3,6;3;Wednesday
1067;2024-01-31 20:37;Productivity;16,9;3;Wednesday
1080;2024-01-31 21:21;Entertainment;2,2;3;Wednesday
1029;2024-01-31 22:04;Productivity;16,53;3;Wednesday
1005;2024-01-31 22:48;Utilities;12,6;3;Wednesday
1031;2024-01-31 23:32;Utilities;81,48;3;Wednesday
1003;2024-02-01 00:15;Entertainment;127,93;4;Thursday
1085;2024-02-01 00:59;Entertainment;8,81;4;Thursday
1054;2024-02-01 01:43;Social;24,83;4;Thursday
1089;2024-02-01 02:26;Productivity;90,26;4;Thursday
1013;2024-02-01 03:10;Utilities;16,92;4;Thursday
1032;2024-02-01 03:54;Social;44,91;4;Thursday
1086;2024-02-01 04:38;Productivity;17,02;4;Thursday
1052;2024-02-01 05:21;Social;14,69;4;Thursday
1022;2024-02-01 06:05;Entertainment;14,98;4;Thursday
1055;2024-02-01 06:49;Entertainment;41,13;4;Thursday
1042;2024-02-01 07:32;Entertainment;44,45;4;Thursday
1019;2024-02-01 08:16;Entertainment;33,31;4;Thursday
1052;2024-02-01 09:00;Productivity;16,64;4;Thursday
1007;2024-02-01 09:43;Entertainment;18,05;4;Thursday
1062;2024-02-01 10:27;Social;21,92;4;Thursday
1068;2024-02-01 11:11;Utilities;27,03;4;Thursday
1062;2024-02-01 11:54;Utilities;24,28;4;Thursday
1003;2024-02-01 12:38;Utilities;75,26;4;Thursday
1048;2024-02-01 13:22;Social;4,38;4;Thursday
1008;2024-02-01 14:06;Utilities;1,2;4;Thursday
1092;2024-02-01 14:49;Social;9,48;4;Thursday
1008;2024-02-01 15:33;Utilities;22,56;4;Thursday
1026;2024-02-01 16:17;Productivity;64,99;4;Thursday
1016;2024-02-01 17:00;Social;31,64;4;Thursday
1058;2024-02-01 17:44;Social;37,31;4;Thursday
1001;2024-02-01 18:28;Social;53,19;4;Thursday
1069;2024-02-01 19:11;Social;15,06;4;Thursday
1081;2024-02-01 19:55;Productivity;10,95;4;Thursday
1036;2024-02-01 20:39;Entertainment;1,25;4;Thursday
1080;2024-02-01 21:22;Social;12,01;4;Thursday
1011;2024-02-01 22:06;Utilities;0,68;4;Thursday
1030;2024-02-01 22:50;Productivity;21,7;4;Thursday
1066;2024-02-01 23:34;Social;7,59;4;Thursday
1036;2024-02-02 00:17;Productivity;14,68;5;Friday
1094;2024-02-02 01:01;Utilities;75,79;5;Friday
1055;2024-02-02 01:45;Social;14,05;5;Friday
1006;2024-02-02 02:28;Utilities;4,58;5;Friday
1020;2024-02-02 03:12;Utilities;18,45;5;Friday
1005;2024-02-02 03:56;Social;29,04;5;Friday
1078;2024-02-02 04:39;Social;0,51;5;Friday
1088;2024-02-02 05:23;Productivity;52,57;5;Friday
1002;2024-02-02 06:07;Utilities;3,69;5;Friday
1036;2024-02-02 06:51;Utilities;6,64;5;Friday
1059;2024-02-02 07:34;Productivity;31,96;5;Friday
1019;2024-02-02 08:18;Productivity;8,31;5;Friday
1043;2024-02-02 09:02;Entertainment;25,22;5;Friday
1096;2024-02-02 09:45;Productivity;35,16;5;Friday
1054;2024-02-02 10:29;Utilities;103,68;5;Friday
1066;2024-02-02 11:13;Utilities;0,91;5;Friday
1079;2024-02-02 11:56;Utilities;7,62;5;Friday
1029;2024-02-02 12:40;Productivity;42,85;5;Friday
1028;2024-02-02 13:24;Productivity;2,22;5;Friday
1073;2024-02-02 14:07;Utilities;1,58;5;Friday
1063;2024-02-02 14:51;Productivity;24,73;5;Friday
1099;2024-02-02 15:35;Entertainment;2,4;5;Friday
1090;2024-02-02 16:19;Social;12,4;5;Friday
1018;2024-02-02 17:02;Utilities;84,67;5;Friday
1078;2024-02-02 17:46;Entertainment;17,57;5;Friday
1028;2024-02-02 18:30;Utilities;2,74;5;Friday
1024;2024-02-02 19:13;Productivity;50;5;Friday
1050;2024-02-02 19:57;Utilities;13,76;5;Friday
1075;2024-02-02 20:41;Utilities;33,17;5;Friday
1074;2024-02-02 21:24;Entertainment;8,7;5;Friday
1088;2024-02-02 22:08;Productivity;32,38;5;Friday
1099;2024-02-02 22:52;Productivity;51,71;5;Friday
1066;2024-02-02 23:35;Entertainment;0,71;5;Friday
1034;2024-02-03 00:19;Utilities;41,64;6;Saturday
1021;2024-02-03 01:03;Utilities;120,06;6;Saturday
1004;2024-02-03 01:47;Entertainment;13,68;6;Saturday
1036;2024-02-03 02:30;Social;141,65;6;Saturday
1016;2024-02-03 03:14;Productivity;51,13;6;Saturday
1078;2024-02-03 03:58;Utilities;3,92;6;Saturday
1016;2024-02-03 04:41;Productivity;48,46;6;Saturday
1025;2024-02-03 05:25;Utilities;24,71;6;Saturday
1056;2024-02-03 06:09;Utilities;22,31;6;Saturday
1045;2024-02-03 06:52;Entertainment;2,23;6;Saturday
1035;2024-02-03 07:36;Utilities;39,8;6;Saturday
1086;2024-02-03 08:20;Utilities;35,19;6;Saturday
1085;2024-02-03 09:04;Utilities;0,98;6;Saturday
1022;2024-02-03 09:47;Utilities;71,41;6;Saturday
1030;2024-02-03 10:31;Social;16,68;6;Saturday
1067;2024-02-03 11:15;Social;8,62;6;Saturday
1004;2024-02-03 11:58;Entertainment;35,85;6;Saturday
1080;2024-02-03 12:42;Social;9,42;6;Saturday
1008;2024-02-03 13:26;Productivity;6,5;6;Saturday
1060;2024-02-03 14:09;Entertainment;58,67;6;Saturday
1063;2024-02-03 14:53;Utilities;44,16;6;Saturday
1057;2024-02-03 15:37;Utilities;0,73;6;Saturday
1087;2024-02-03 16:20;Productivity;52,31;6;Saturday
1088;2024-02-03 17:04;Entertainment;30,71;6;Saturday
1032;2024-02-03 17:48;Social;37,33;6;Saturday
1082;2024-02-03 18:32;Utilities;32,87;6;Saturday
1020;2024-02-03 19:15;Entertainment;47,32;6;Saturday
1080;2024-02-03 19:59;Utilities;15,78;6;Saturday
1077;2024-02-03 20:43;Social;3,39;6;Saturday
1059;2024-02-03 21:26;Utilities;126,65;6;Saturday
1009;2024-02-03 22:10;Productivity;48,7;6;Saturday
1040;2024-02-03 22:54;Entertainment;22,94;6;Saturday
1088;2024-02-03 23:37;Utilities;2,28;6;Saturday
1013;2024-02-04 00:21;Social;4,16;7;Sunday
1091;2024-02-04 01:05;Utilities;24,08;7;Sunday
1029;2024-02-04 01:48;Productivity;8,79;7;Sunday
1041;2024-02-04 02:32;Productivity;21,86;7;Sunday
1035;2024-02-04 03:16;Utilities;10;7;Sunday
1033;2024-02-04 04:00;Social;76,3;7;Sunday
1028;2024-02-04 04:43;Utilities;52,89;7;Sunday
1018;2024-02-04 05:27;Entertainment;36,48;7;Sunday
1070;2024-02-04 06:11;Utilities;6,51;7;Sunday
1073;2024-02-04 06:54;Utilities;8,69;7;Sunday
1056;2024-02-04 07:38;Social;8,83;7;Sunday
1072;2024-02-04 08:22;Social;42,42;7;Sunday
1100;2024-02-04 09:05;Utilities;20,41;7;Sunday
1005;2024-02-04 09:49;Entertainment;8,42;7;Sunday
1081;2024-02-04 10:33;Social;4,43;7;Sunday
1009;2024-02-04 11:17;Utilities;36,85;7;Sunday
1027;2024-02-04 12:00;Utilities;27,04;7;Sunday
1064;2024-02-04 12:44;Entertainment;56,25;7;Sunday
1008;2024-02-04 13:28;Productivity;4,84;7;Sunday
1044;2024-02-04 14:11;Productivity;31,63;7;Sunday
1024;2024-02-04 14:55;Social;11,22;7;Sunday
1086;2024-02-04 15:39;Social;11,79;7;Sunday
1056;2024-02-04 16:22;Productivity;10,8;7;Sunday
1086;2024-02-04 17:06;Social;39,61;7;Sunday
1044;2024-02-04 17:50;Entertainment;107,48;7;Sunday
1092;2024-02-04 18:33;Utilities;16,91;7;Sunday
1088;2024-02-04 19:17;Productivity;8,58;7;Sunday
1063;2024-02-04 20:01;Utilities;4,77;7;Sunday
1001;2024-02-04 20:45;Productivity;49,31;7;Sunday
1012;2024-02-04 21:28;Social;23,04;7;Sunday
1027;2024-02-04 22:12;Social;41,13;7;Sunday
1000;2024-02-04 22:56;Entertainment;71,18;7;Sunday
1011;2024-02-04 23:39;Utilities;24,55;7;Sunday
1049;2024-02-05 00:23;Productivity;16,11;1;Monday
1018;2024-02-05 01:07;Utilities;65,18;1;Monday
1017;2024-02-05 01:50;Productivity;2,15;1;Monday
1084;2024-02-05 02:34;Entertainment;13,12;1;Monday
1095;2024-02-05 03:18;Productivity;5,02;1;Monday
1069;2024-02-05 04:02;Utilities;25,63;1;Monday
1049;2024-02-05 04:45;Productivity;30,4;1;Monday
1041;2024-02-05 05:29;Entertainment;29,97;1;Monday
1001;2024-02-05 06:13;Utilities;34,49;1;Monday
1082;2024-02-05 06:56;Productivity;13,16;1;Monday
1080;2024-02-05 07:40;Utilities;43;1;Monday
1057;2024-02-05 08:24;Entertainment;105,05;1;Monday
1044;2024-02-05 09:07;Utilities;35,81;1;Monday
1034;2024-02-05 09:51;Entertainment;31,07;1;Monday
1091;2024-02-05 10:35;Entertainment;52,98;1;Monday
1000;2024-02-05 11:18;Productivity;1,07;1;Monday
1008;2024-02-05 12:02;Utilities;11,62;1;Monday
1099;2024-02-05 12:46;Social;30,08;1;Monday
1091;2024-02-05 13:30;Productivity;20,85;1;Monday
1049;2024-02-05 14:13;Productivity;5,86;1;Monday
1074;2024-02-05 14:57;Utilities;25,41;1;Monday
1042;2024-02-05 15:41;Productivity;94,33;1;Monday
1075;2024-02-05 16:24;Productivity;16,99;1;Monday
1064;2024-02-05 17:08;Productivity;10,89;1;Monday
1046;2024-02-05 17:52;Social;152,18;1;Monday
1047;2024-02-05 18:35;Utilities;24,24;1;Monday
1006;2024-02-05 19:19;Utilities;10,73;1;Monday
1046;2024-02-05 20:03;Productivity;9,5;1;Monday
1037;2024-02-05 20:46;Utilities;5,7;1;Monday
1058;2024-02-05 21:30;Productivity;122,04;1;Monday
1045;2024-02-05 22:14;Social;72,59;1;Monday
1086;2024-02-05 22:58;Productivity;3,22;1;Monday
1033;2024-02-05 23:41;Utilities;43,06;1;Monday
1052;2024-02-06 00:25;Entertainment;10,69;2;Tuesday
1010;2024-02-06 01:09;Productivity;28,02;2;Tuesday
1005;2024-02-06 01:52;Productivity;56,41;2;Tuesday
1020;2024-02-06 02:36;Productivity;9,2;2;Tuesday
1027;2024-02-06 03:20;Entertainment;10,62;2;Tuesday
1099;2024-02-06 04:03;Social;18,05;2;Tuesday
1055;2024-02-06 04:47;Entertainment;0,41;2;Tuesday
1088;2024-02-06 05:31;Entertainment;169,8;2;Tuesday
1097;2024-02-06 06:15;Social;65,7;2;Tuesday
1074;2024-02-06 06:58;Productivity;3,94;2;Tuesday
1096;2024-02-06 07:42;Utilities;15,8;2;Tuesday
1081;2024-02-06 08:26;Entertainment;11,14;2;Tuesday
1097;2024-02-06 09:09;Productivity;70,86;2;Tuesday
1076;2024-02-06 09:53;Productivity;5,09;2;Tuesday
1059;2024-02-06 10:37;Entertainment;16,54;2;Tuesday
1093;2024-02-06 11:20;Productivity;43,43;2;Tuesday
1076;2024-02-06 12:04;Social;61,69;2;Tuesday
1026;2024-02-06 12:48;Utilities;0,93;2;Tuesday
1063;2024-02-06 13:31;Entertainment;100,05;2;Tuesday
1033;2024-02-06 14:15;Social;21,11;2;Tuesday
1094;2024-02-06 14:59;Entertainment;37,3;2;Tuesday
1050;2024-02-06 15:43;Social;10,85;2;Tuesday
1018;2024-02-06 16:26;Productivity;1,65;2;Tuesday
1095;2024-02-06 17:10;Productivity;197,71;2;Tuesday
1023;2024-02-06 17:54;Productivity;35,09;2;Tuesday
1046;2024-02-06 18:37;Entertainment;36,4;2;Tuesday
1017;2024-02-06 19:21;Productivity;15,8;2;Tuesday
1082;2024-02-06 20:05;Entertainment;94,55;2;Tuesday
1030;2024-02-06 20:48;Utilities;33,93;2;Tuesday
1097;2024-02-06 21:32;Productivity;17,57;2;Tuesday
1047;2024-02-06 22:16;Productivity;28,15;2;Tuesday
1011;2024-02-06 22:59;Entertainment;28,13;2;Tuesday
1072;2024-02-06 23:43;Productivity;3,9;2;Tuesday
1073;2024-02-07 00:27;Productivity;48,88;3;Wednesday
1008;2024-02-07 01:11;Productivity;5,91;3;Wednesday
1013;2024-02-07 01:54;Entertainment;21,65;3;Wednesday
1086;2024-02-07 02:38;Social;36,17;3;Wednesday
1038;2024-02-07 03:22;Productivity;33,14;3;Wednesday
1090;2024-02-07 04:05;Productivity;95,2;3;Wednesday
1075;2024-02-07 04:49;Utilities;59,43;3;Wednesday
1001;2024-02-07 05:33;Entertainment;14,29;3;Wednesday
1084;2024-02-07 06:16;Social;31,32;3;Wednesday
1043;2024-02-07 07:00;Entertainment;2,22;3;Wednesday
1091;2024-02-07 07:44;Productivity;24,66;3;Wednesday
1054;2024-02-07 08:28;Productivity;8,56;3;Wednesday
1023;2024-02-07 09:11;Social;7,67;3;Wednesday
1026;2024-02-07 09:55;Productivity;3,52;3;Wednesday
1098;2024-02-07 10:39;Entertainment;5,27;3;Wednesday
1003;2024-02-07 11:22;Entertainment;11,24;3;Wednesday
1066;2024-02-07 12:06;Utilities;21,81;3;Wednesday
1082;2024-02-07 12:50;Social;7,73;3;Wednesday
1000;2024-02-07 13:33;Productivity;33,53;3;Wednesday
1064;2024-02-07 14:17;Social;16,56;3;Wednesday
1078;2024-02-07 15:01;Utilities;18,29;3;Wednesday
1009;2024-02-07 15:44;Productivity;13,54;3;Wednesday
1042;2024-02-07 16:28;Social;52,1;3;Wednesday
1068;2024-02-07 17:12;Entertainment;17,16;3;Wednesday
1053;2024-02-07 17:56;Productivity;4,47;3;Wednesday
1022;2024-02-07 18:39;Entertainment;34,74;3;Wednesday
1016;2024-02-07 19:23;Entertainment;18,16;3;Wednesday
1089;2024-02-07 20:07;Entertainment;7,67;3;Wednesday
1032;2024-02-07 20:50;Social;21,91;3;Wednesday
1089;2024-02-07 21:34;Utilities;8,44;3;Wednesday
1076;2024-02-07 22:18;Social;27,92;3;Wednesday
1040;2024-02-07 23:01;Social;15,96;3;Wednesday
1045;2024-02-07 23:45;Social;19,35;3;Wednesday
1079;2024-02-08 00:29;Social;0,42;4;Thursday
1075;2024-02-08 01:12;Social;29,85;4;Thursday
1024;2024-02-08 01:56;Entertainment;97,36;4;Thursday
1097;2024-02-08 02:40;Social;47,09;4;Thursday
1002;2024-02-08 03:24;Productivity;14,51;4;Thursday
1037;2024-02-08 04:07;Social;36,23;4;Thursday
1019;2024-02-08 04:51;Social;1,85;4;Thursday
1013;2024-02-08 05:35;Utilities;4,81;4;Thursday
1047;2024-02-08 06:18;Entertainment;25,93;4;Thursday
1039;2024-02-08 07:02;Entertainment;7,41;4;Thursday
1056;2024-02-08 07:46;Productivity;4,6;4;Thursday
1072;2024-02-08 08:29;Utilities;17,38;4;Thursday
1058;2024-02-08 09:13;Utilities;16,75;4;Thursday
1089;2024-02-08 09:57;Utilities;17,34;4;Thursday
1059;2024-02-08 10:41;Productivity;9,47;4;Thursday
1070;2024-02-08 11:24;Productivity;10,65;4;Thursday
1067;2024-02-08 12:08;Utilities;76,56;4;Thursday
1000;2024-02-08 12:52;Utilities;19,35;4;Thursday
1007;2024-02-08 13:35;Productivity;38,63;4;Thursday
1084;2024-02-08 14:19;Productivity;19,65;4;Thursday
1014;2024-02-08 15:03;Social;20,92;4;Thursday
1079;2024-02-08 15:46;Productivity;26,49;4;Thursday
1053;2024-02-08 16:30;Utilities;46,03;4;Thursday
1055;2024-02-08 17:14;Social;10,79;4;Thursday
1076;2024-02-08 17:57;Entertainment;33,82;4;Thursday
1075;2024-02-08 18:41;Social;81,04;4;Thursday
1097;2024-02-08 19:25;Utilities;9,44;4;Thursday
1042;2024-02-08 20:09;Utilities;0,76;4;Thursday
1025;2024-02-08 20:52;Entertainment;37,23;4;Thursday
1040;2024-02-08 21:36;Entertainment;14,63;4;Thursday
1048;2024-02-08 22:20;Entertainment;5,88;4;Thursday
1084;2024-02-08 23:03;Productivity;23,58;4;Thursday
1081;2024-02-08 23:47;Utilities;61,04;4;Thursday
1069;2024-02-09 00:31;Utilities;27,87;5;Friday
1089;2024-02-09 01:14;Entertainment;15,56;5;Friday
1046;2024-02-09 01:58;Productivity;32,23;5;Friday
1073;2024-02-09 02:42;Utilities;71,93;5;Friday
1079;2024-02-09 03:25;Entertainment;90,01;5;Friday
1086;2024-02-09 04:09;Entertainment;22,27;5;Friday
1076;2024-02-09 04:53;Productivity;72,31;5;Friday
1061;2024-02-09 05:37;Productivity;19,54;5;Friday
1073;2024-02-09 06:20;Utilities;36,03;5;Friday
1093;2024-02-09 07:04;Utilities;23,44;5;Friday
1099;2024-02-09 07:48;Productivity;59,15;5;Friday
1044;2024-02-09 08:31;Social;30,24;5;Friday
1049;2024-02-09 09:15;Social;6,35;5;Friday
1060;2024-02-09 09:59;Entertainment;34,05;5;Friday
1000;2024-02-09 10:42;Productivity;4,19;5;Friday
1010;2024-02-09 11:26;Productivity;69,13;5;Friday
1038;2024-02-09 12:10;Productivity;63,85;5;Friday
1070;2024-02-09 12:54;Productivity;7;5;Friday
1075;2024-02-09 13:37;Utilities;4,89;5;Friday
1049;2024-02-09 14:21;Social;35,53;5;Friday
1094;2024-02-09 15:05;Productivity;0,42;5;Friday
1047;2024-02-09 15:48;Social;12,89;5;Friday
1003;2024-02-09 16:32;Entertainment;22,95;5;Friday
1028;2024-02-09 17:16;Social;70,61;5;Friday
1055;2024-02-09 17:59;Entertainment;8,72;5;Friday
1004;2024-02-09 18:43;Utilities;16,84;5;Friday
1034;2024-02-09 19:27;Entertainment;21,1;5;Friday
1007;2024-02-09 20:10;Productivity;0,4;5;Friday
1035;2024-02-09 20:54;Entertainment;46,51;5;Friday
1010;2024-02-09 21:38;Social;70,58;5;Friday
1041;2024-02-09 22:22;Productivity;3,9;5;Friday
1043;2024-02-09 23:05;Entertainment;3,28;5;Friday
1002;2024-02-09 23:49;Utilities;5,6;5;Friday
1026;2024-02-10 00:33;Entertainment;2,82;6;Saturday
1016;2024-02-10 01:16;Productivity;19,93;6;Saturday
1096;2024-02-10 02:00;Utilities;30,15;6;Saturday
1068;2024-02-10 02:44;Productivity;46,55;6;Saturday
1079;2024-02-10 03:27;Entertainment;1,33;6;Saturday
1014;2024-02-10 04:11;Productivity;8,23;6;Saturday
1066;2024-02-10 04:55;Entertainment;10,44;6;Saturday
1050;2024-02-10 05:38;Productivity;15,19;6;Saturday
1093;2024-02-10 06:22;Utilities;88,22;6;Saturday
1041;2024-02-10 07:06;Productivity;26,39;6;Saturday
1092;2024-02-10 07:50;Entertainment;41,35;6;Saturday
1088;2024-02-10 08:33;Entertainment;37,72;6;Saturday
1074;2024-02-10 09:17;Entertainment;75,48;6;Saturday
1093;2024-02-10 10:01;Productivity;15,42;6;Saturday
1034;2024-02-10 10:44;Social;4,35;6;Saturday
1094;2024-02-10 11:28;Productivity;22,89;6;Saturday
1053;2024-02-10 12:12;Entertainment;2,35;6;Saturday
1027;2024-02-10 12:55;Utilities;9,25;6;Saturday
1060;2024-02-10 13:39;Utilities;127,04;6;Saturday
1044;2024-02-10 14:23;Utilities;75,71;6;Saturday
1070;2024-02-10 15:07;Productivity;51,87;6;Saturday
1059;2024-02-10 15:50;Utilities;10,04;6;Saturday
1069;2024-02-10 16:34;Utilities;5,94;6;Saturday
1017;2024-02-10 17:18;Social;7,55;6;Saturday
1071;2024-02-10 18:01;Utilities;3,7;6;Saturday
1041;2024-02-10 18:45;Social;14,14;6;Saturday
1054;2024-02-10 19:29;Social;39,31;6;Saturday
1013;2024-02-10 20:12;Productivity;8,75;6;Saturday
1000;2024-02-10 20:56;Utilities;163,03;6;Saturday
1027;2024-02-10 21:40;Entertainment;15,52;6;Saturday
1055;2024-02-10 22:23;Entertainment;21,32;6;Saturday
1043;2024-02-10 23:07;Entertainment;22,95;6;Saturday
1084;2024-02-10 23:51;Entertainment;96,19;6;Saturday
1046;2024-02-11 00:35;Social;29,43;7;Sunday
1057;2024-02-11 01:18;Entertainment;6,56;7;Sunday
1010;2024-02-11 02:02;Social;0,49;7;Sunday
1099;2024-02-11 02:46;Utilities;20,6;7;Sunday
1095;2024-02-11 03:29;Productivity;20,1;7;Sunday
1088;2024-02-11 04:13;Utilities;0,37;7;Sunday
1004;2024-02-11 04:57;Utilities;5,22;7;Sunday
1064;2024-02-11 05:40;Entertainment;6,71;7;Sunday
1029;2024-02-11 06:24;Social;20,49;7;Sunday
1010;2024-02-11 07:08;Productivity;51,47;7;Sunday
1059;2024-02-11 07:51;Utilities;20,07;7;Sunday
1084;2024-02-11 08:35;Social;22,43;7;Sunday
1054;2024-02-11 09:19;Entertainment;19,75;7;Sunday
1027;2024-02-11 10:03;Productivity;4,72;7;Sunday
1087;2024-02-11 10:46;Utilities;55,96;7;Sunday
1072;2024-02-11 11:30;Entertainment;3,29;7;Sunday
1055;2024-02-11 12:14;Entertainment;60,09;7;Sunday
1024;2024-02-11 12:57;Utilities;11,14;7;Sunday
1042;2024-02-11 13:41;Social;26,7;7;Sunday
1099;2024-02-11 14:25;Entertainment;22;7;Sunday
1100;2024-02-11 15:08;Productivity;72,07;7;Sunday
1089;2024-02-11 15:52;Entertainment;54,33;7;Sunday
1010;2024-02-11 16:36;Productivity;36,56;7;Sunday
1095;2024-02-11 17:20;Social;3;7;Sunday
1078;2024-02-11 18:03;Social;12,56;7;Sunday
1024;2024-02-11 18:47;Utilities;48,16;7;Sunday
1009;2024-02-11 19:31;Utilities;31,69;7;Sunday
1080;2024-02-11 20:14;Utilities;11,8;7;Sunday
1045;2024-02-11 20:58;Social;12,88;7;Sunday
1071;2024-02-11 21:42;Entertainment;2,76;7;Sunday
1017;2024-02-11 22:25;Social;7,9;7;Sunday
1051;2024-02-11 23:09;Productivity;33,37;7;Sunday
1032;2024-02-11 23:53;Social;2,12;7;Sunday
1078;2024-02-12 00:36;Productivity;32;1;Monday
1006;2024-02-12 01:20;Entertainment;38,26;1;Monday
1027;2024-02-12 02:04;Productivity;41,44;1;Monday
1062;2024-02-12 02:48;Utilities;35,1;1;Monday
1041;2024-02-12 03:31;Utilities;9,04;1;Monday
1091;2024-02-12 04:15;Entertainment;0,61;1;Monday
1073;2024-02-12 04:59;Productivity;48,78;1;Monday
1039;2024-02-12 05:42;Productivity;3,37;1;Monday
1076;2024-02-12 06:26;Entertainment;5,1;1;Monday
1043;2024-02-12 07:10;Utilities;23,58;1;Monday
1072;2024-02-12 07:53;Productivity;215,94;1;Monday
1078;2024-02-12 08:37;Utilities;30,26;1;Monday
1006;2024-02-12 09:21;Utilities;7,31;1;Monday
1018;2024-02-12 10:05;Productivity;87,32;1;Monday
1052;2024-02-12 10:48;Social;22,95;1;Monday
1054;2024-02-12 11:32;Entertainment;5,52;1;Monday
1038;2024-02-12 12:16;Entertainment;102,93;1;Monday
1081;2024-02-12 12:59;Social;4,32;1;Monday
1053;2024-02-12 13:43;Entertainment;108,23;1;Monday
1071;2024-02-12 14:27;Utilities;14,08;1;Monday
1013;2024-02-12 15:10;Entertainment;23,69;1;Monday
1070;2024-02-12 15:54;Entertainment;31,1;1;Monday
1006;2024-02-12 16:38;Social;11,16;1;Monday
1047;2024-02-12 17:21;Social;20,69;1;Monday
1042;2024-02-12 18:05;Utilities;16,48;1;Monday
